origin,destination,sexo,flow
46102,46029,mujer,54.27925000000001
4614702,4625015,hombre,195.3685
0301404,0309001,hombre,1361.8479999999997
0311302,0301402,hombre,4.76125
46186,46194,mujer,360.66124999999994
46178,4622006,mujer,36.97
46190,4625005,mujer,929.4024999999999
4625004,4625004,mujer,14139.940499999993
4625011,46165,mujer,208.23899999999998
0306507,0305904,hombre,395.00424999999996
0311902,0313302,hombre,8.4215
46060,46007_AM,hombre,93.18575
03005_AM,0306503,hombre,163.99975000000003
4625019,4622007,hombre,11.67725
4625012,46105,hombre,46.9505
0301404,0306507,hombre,1522.09075
03093,0306505,mujer,90.925
0312203,03002_AM,hombre,864.1645
1204004,1204008,hombre,2026.1247500000002
46233,4601704,mujer,32.725
0313303,0306504,hombre,26.97775
4625004,4607802,mujer,1095.09525
0306604,0306601,hombre,1726.6180000000002
4624401,4625016,mujer,50.888250000000006
4625001,4613103,hombre,22.41125
12027,12033_AM,hombre,46.6215
0304702,0304102,hombre,3019.6304999999993
4622003_AD,4622003_AD,mujer,2585.6375000000003
4625019,4625019,mujer,4457.294249999998
12124,1204009,hombre,24.652
4601702,46197_AM,hombre,89.29275
4613102,4613102,mujer,9317.006999999998
46237,4625010,mujer,132.65499999999997
46164,46102,hombre,84.09625000000001
46022_AM,4624401,mujer,167.82999999999998
46194,4625019,mujer,324.81325
46094,4623501,mujer,70.22075000000001
0312203,0309001,hombre,588.3575000000003
46120_AM,46256,mujer,10.0135
0312102,0301405,mujer,42.140750000000004
0306604,46062,mujer,1.1912500000000001
46186,4623503,hombre,5.690250000000001
1208402,12021,hombre,630.1775000000002
1200903,1213502,mujer,2560.8137500000016
0301405,0306503,mujer,40.42249999999999
46139,46021,mujer,4.62575
46194,4625013,hombre,133.01524999999998
46214_AM,4623501,mujer,16.67225
0301502,0309908,mujer,242.34175000000002
4613107,4613105,mujer,717.0377500000001
46169,4624403,hombre,185.62175
46109,46136,mujer,242.84599999999998
46074,46025,mujer,89.3695
1213504,1207702,mujer,79.33375000000001
46127_AM,46042,mujer,2.0
4613106,4613106,mujer,612.23925
0300907,0307902,mujer,36.21525
03123_AM,0304901,mujer,3.5
03070,03076,mujer,356.52525
4625010,46004_AM,mujer,3.44975
4601902,46063_AM,mujer,312.49949999999995
0312203,0307902,mujer,60.045
46172,46261_AM,mujer,71.81225
0304701,03081,mujer,35.214
46008,4623803,mujer,16.25
12004,1213501,mujer,2.75
4618403,46006,mujer,356.885
46214_AM,46139,mujer,26.649
46081,03092_AM,mujer,13.63725
0304902,0301408,mujer,23.170499999999997
4615901,4607001,mujer,33.03874999999999
46055_AM,46015,mujer,2.75
4618403,46200_AM,mujer,76.78925
0301408,03105,mujer,29.047250000000005
46126,46164,mujer,362.61650000000003
03112_AM,0303103,mujer,67.65675
0306502,03112_AM,mujer,5.74375
46081,46255_AM,mujer,5.25
4601701,46170,mujer,6.06825
0304901,0303104,mujer,3.75
03042,03097_AM,mujer,42.75
0313901,0309002,mujer,32.0865
4625002,12012_AM,mujer,12.05275
46013,46135,mujer,171.2075
46165,4613102,mujer,11.29325
1207701,1208201,mujer,324.313
4625002,46011_AM,mujer,36.47774999999999
03097_AM,0310202,mujer,41.2255
46139,46011_AM,mujer,271.36625000000004
46134,4620402,mujer,25.72375
4613107,4613106,mujer,755.595
0304702,4601902,mujer,1.5
46060,46157,mujer,1.0
03044_AM,0313903,mujer,2.0
46058_AM,4607802,mujer,8.252749999999999
0306304,46168_AM,mujer,11.95375
03112_AM,46195_AM,mujer,1.0
12004,12129_AM,mujer,8.779
46039,46020,mujer,47.84425
03013_AM,0306601,mujer,4.0
0306602_AD,0305901,mujer,4.25
4625012,46166,mujer,111.03549999999997
03026_AM,46218_AM,mujer,3.25
4625016,4620402,mujer,41.3565
4613101,46132,mujer,1.5
4613105,46233,mujer,4.25
4625011,46060,mujer,61.28825
46173_AM,46127_AM,mujer,4.4215
0305003,03011,hombre,13.82825
4623503,4601705,hombre,118.1515
03109,0309901,hombre,55.50425
46173_AM,4618401,hombre,125.48974999999999
46032,46164,hombre,154.60975
46035,4617101,hombre,4.0
4607802,4623501,hombre,10.77125
4618401,0300905,hombre,4.0
0305901,0306503,hombre,126.81125
03094,0301406,hombre,40.94249999999999
0300902,0305301,hombre,20.572499999999998
1204005,1203204,hombre,63.897
4601901,46063_AM,hombre,115.8005
46032,12011_AM,hombre,6.08975
46228,4625013,hombre,24.29525
0306507,0313903,hombre,154.65175000000005
0300904,46006,hombre,13.6545
46037_AM,03097_AM,hombre,3.5
0308202,03901,hombre,16.586750000000002
46085,46195_AM,hombre,3.75
03083,0306507,hombre,32.560750000000006
03109,03118,hombre,18.542749999999998
46060,46172,hombre,21.48525
46089_AM,03002_AM,hombre,1.0
12033_AM,1203204,hombre,10.4515
0305905,03074_AM,hombre,54.692
46228,4625006,hombre,26.621000000000002
03902,03118,hombre,11.934000000000001
4601703,46145,hombre,29.910999999999998
46067_AM,4625007,hombre,9.3675
46260,46126,hombre,428.09700000000004
0300901,46183,hombre,5.75
4617101,4607801,hombre,87.495
46203_AM,46085,hombre,51.06575
46067_AM,46051,hombre,111.13875
0305302,0300907,hombre,25.89875
46150_AM,46157,hombre,18.4265
46136,4615903,hombre,50.59375
03028_AM,46176,hombre,1.0
0301406,0301904,hombre,47.940249999999985
12129_AM,1204003,hombre,25.4305
12053,4622006,hombre,31.55475
0313301,03903,hombre,228.75550000000004
03083,0312202,hombre,29.76775
46177_AM,46013,hombre,265.47549999999995
1200901,4625006,hombre,2.587
4613107,4623803,mujer,57.205
0310201,0306302,hombre,27.362250000000003
46157,46105,hombre,2.1262499999999998
46105,46203_AM,hombre,16.36825
0306601,0311902,hombre,9.231
4624801,4622003_AD,hombre,2.1152499999999996
0306502,03112_AM,hombre,4.544250000000001
0301408,0306501,mujer,351.50275000000005
4625019,4603101,mujer,6.3405000000000005
4601704,46160_AM,hombre,36.112
1208201,46110,hombre,3.70575
4625004,46054,mujer,126.935
03088,0306601,mujer,37.550000000000004
0301406,0301403,mujer,6217.27325
4607801,4625018,hombre,1542.6275
46182_AM,46094,mujer,9.5665
0306504,0301408,hombre,242.15825
46214_AM,46203_AM,mujer,10.841000000000001
4625018,46021,hombre,133.33249999999998
46203_AM,46132,hombre,37.590500000000006
12138,1204002,mujer,22.076249999999998
4625012,1204005,hombre,14.093
0301501,0306506,hombre,45.73550000000001
46179,4601704,hombre,4.5722499999999995
46230,46039,hombre,1.32725
0305905,03107,mujer,1.755
4601701,46214_AM,mujer,19.837249999999997
4624404,4625019,hombre,293.14074999999997
46015,4615901,mujer,17.93575
1212602,46082,mujer,21.0
4600503,46249,mujer,2.0
4622006,1200901,mujer,2.27775
1208201,1208401,mujer,14.75
4625013,4603102,mujer,8.5735
0311902,0301903,mujer,10.9185
0303102,4617101,mujer,1.0
03006_AM,03101,mujer,143.16725000000002
12124,1213504,mujer,58.1
12106_AM,12106_AM,mujer,814.2689999999999
03058,46190,mujer,0.5
4607001,4607802,mujer,134.38374999999996
4622006,1208403,mujer,2.63675
46035,1204008,mujer,1.75
12140_AM,46179,mujer,1.0
4624401,46123,mujer,1.0
0310402,0301502,mujer,0.25
03094,4625011,mujer,0.5
03097_AM,0306303,mujer,74.25
46258,46102,mujer,18.364
03105,0306502,mujer,8.97425
0306304,46034,mujer,1.75
46014,4600502,mujer,7.38325
03097_AM,0311902,mujer,1.75
03055,0301902,mujer,4.25
03058,03101,mujer,1.5
0309904,0305002,mujer,2.75
46109,4625014,mujer,31.3505
4601701,4623803,mujer,21.4435
0309902,03012,mujer,20.0
4625004,03105,mujer,2.0
4601703,46165,hombre,3.75
0301803,03006_AM,hombre,32.59225000000001
46060,4601902,hombre,68.113
4613103,0301403,hombre,3.84075
03095,03081,hombre,50.6755
4608301,4624801,hombre,0.5
46077,4615902,hombre,9.56875
46164,46089_AM,hombre,3.8755
46097_AM,0310202,hombre,0.5
1203203,4625002,hombre,3.52475
4603103,4608301,hombre,18.884249999999998
03092_AM,46020,hombre,8.5
46127_AM,03101,hombre,6.9285
46255_AM,03128,hombre,0.75
46139,46170,hombre,4.3785
0300904,46022_AM,hombre,0.5
4623801,4625006,hombre,9.08325
0310202,0304101,hombre,3.12925
46136,46249,hombre,7.08875
4623803,4613101,hombre,47.859
03026_AM,4613104,hombre,6.55375
46120_AM,4601702,hombre,0.25
0313301,03024,hombre,69.19349999999999
4608301,4601901,hombre,16.25
46179,46212_AM,hombre,1.45175
0306601,0305302,hombre,7.85225
0305003,0301407,hombre,42.42125
46080_AM,46214_AM,mujer,47.47625
1200502,12901,mujer,13.5
46216,4624404,hombre,22.032999999999998
46143_AM,4625016,hombre,4.720000000000001
0309904,4625015,hombre,1.25
1204006,12128_AM,mujer,121.2815
0311301,03064,hombre,543.4837500000001
4607802,4623502,mujer,15.130250000000002
4625010,46134,mujer,25.81875
1204001,1204004,mujer,1306.2652500000002
0301501,0309901,mujer,48.31999999999999
0313301,0310404,hombre,4.713
4625016,46190,mujer,2079.6625000000004
03140,03105,hombre,60.6525
0301401,0311302,hombre,9.21875
0312203,0306505,mujer,146.73174999999998
46205,4615902,mujer,9.684000000000001
4600502,46110,mujer,429.41574999999983
0306506,03094,mujer,3.69275
0301407,0310404,hombre,67.71150000000002
0301406,0304901,hombre,13.44775
46077,46214_AM,hombre,138.98374999999996
46182_AM,4624404,mujer,7.90875
46039,4601704,hombre,7.167
46015,4601704,hombre,10.074499999999999
0303101,0311902,hombre,21.402250000000002
46102,46176,hombre,21.597250000000003
0301402,46181,hombre,5.499
46230,4625005,mujer,87.61025000000001
46199,46021,hombre,15.899
12085,4625006,hombre,6.68
4622006,4625010,hombre,126.16700000000002
1213502,1203204,mujer,190.204
0306507,0306605,hombre,92.86975000000001
46029,46013,mujer,14.184
4625010,03056,mujer,11.82875
4603103,4625015,mujer,19.01275
46177_AM,4614702,mujer,26.15524999999999
12089,1204001,mujer,7.277750000000001
0304101,4625007,mujer,0.5
46085,4608302,mujer,25.25
03026_AM,0304101,mujer,18.75
0303102,4613102,mujer,6.0105
46230,4623502,mujer,50.89975
46218_AM,03042,mujer,3.0
12012_AM,12021,mujer,4.0
4615901,4618403,mujer,2.16725
4625014,4624404,mujer,64.41375
46042,46045_AM,mujer,5.75
4623801,46218_AM,mujer,4.25
46073_AM,46077,mujer,0.5
0310201,46011_AM,mujer,0.5
03120,0310401,mujer,0.25
46194,4623504,mujer,20.90425
46213,1204007,mujer,1.25
0309904,0305905,mujer,27.0285
4615901,1208201,mujer,2.5
4614702,46009,mujer,10.61925
4601702,1208201,mujer,1.5
46072,0300907,mujer,20.68225
4600503,46007_AM,hombre,38.01775
46218_AM,0306301,hombre,4.25
46021,4624801,hombre,51.85975
03005_AM,0313302,hombre,46.280499999999996
46231_AM,46039,hombre,3.3352500000000003
0300904,0313903,hombre,4.0
03112_AM,0301404,hombre,89.86900000000001
46202,4617101,hombre,20.84575
0308202,0306301,hombre,40.2795
4607801,46116,hombre,124.90050000000001
1200901,4625011,hombre,6.953749999999999
46016_AM,46118_AM,hombre,72.68374999999999
4613104,46020,hombre,3.28825
4625001,12012_AM,hombre,25.947499999999998
03081,0308202,hombre,4.25
12089,12050_AM,hombre,26.11925
46060,46176,hombre,5.5
46004_AM,46170,hombre,4.25
46009,4622006,hombre,18.650000000000002
46157,46006,hombre,6.5
03114,03094,hombre,2.0
12072_AM,1200901,hombre,17.6925
46054,46098,hombre,1.8900000000000001
1212603,46120_AM,hombre,28.34075
0306503,0309907,hombre,11.8245
46194,46166,hombre,9.36625
03035_AM,0304902,hombre,0.5
4600501,46205,hombre,11.156749999999999
0304102,46102,hombre,2.03075
12085,12129_AM,hombre,11.50075
1204008,46029,hombre,4.01125
4625013,4623802,hombre,6.922000000000001
46097_AM,4623503,hombre,0.75
0313903,46181,hombre,16.61
46081,0312202,hombre,0.25
1208401,1200502,mujer,76.326
4613107,0308203,mujer,7.25
4625016,4603103,mujer,21.699250000000003
46025,4625010,hombre,36.085
0308201,0311901,hombre,0.5
46111,4603103,hombre,14.33475
03024,0313302,hombre,39.09424999999999
4625018,46094,mujer,70.29975
03076,0313302,hombre,503.2092500000001
46007_AM,46207,hombre,11.633000000000001
4617102,4617101,hombre,1734.5787500000001
0306502,03076,mujer,119.3755
46190,0306301,mujer,9.277999999999999
0311901,4625007,hombre,1.5
46195_AM,4613107,hombre,75.85725000000001
4625015,12080_AM,mujer,1.0465
0301406,03902,mujer,5.920249999999999
0309907,0306506,mujer,5.522
1204004,1203202,mujer,65.08725
12140_AM,4615903,hombre,4.816
46111,46230,mujer,60.28875
46105,4615903,mujer,20.69075
0301403,03902,mujer,9.0055
46178,4625010,hombre,128.86925000000002
46164,46249,hombre,7.2945
4617102,46186,mujer,35.52575
1200502,46194,mujer,2.87275
4625019,46143_AM,hombre,9.113999999999999
4620402,4625002,hombre,63.07725000000001
0301501,0312201,mujer,5.18975
03094,46214_AM,mujer,2.47375
4625010,0301401,mujer,8.823500000000001
4617102,46172,mujer,9.50175
1203202,12053,mujer,4.0
46229_AM,46035,mujer,5.6585
4601705,46113,mujer,2.717
12085,4625013,mujer,3.3025
4625004,46034,mujer,2.5
46035,4625013,mujer,68.38250000000001
0300907,46150_AM,mujer,3.25
03095,46127_AM,mujer,19.659
4607001,12011_AM,mujer,2.0
4625002,46128_AM,mujer,4.405
46163,1204006,mujer,1.40475
4622005_AD,4625018,mujer,25.233500000000003
46193,46199,mujer,8.219999999999999
0300902,0307901,mujer,51.0565
4601901,4623504,mujer,1.75
4625008,46123,mujer,7.7357499999999995
4625002,12089,mujer,11.523499999999999
46213,4613104,mujer,4.25
46200_AM,46181,mujer,25.256249999999994
46169,46261_AM,mujer,18.77075
4623501,0301803,mujer,1.25
0306303,4613101,mujer,8.412749999999999
4625003,46089_AM,mujer,13.04725
4607002,46169,hombre,119.1315
1207701,12011_AM,hombre,139.55100000000002
03056,0301405,hombre,4.76025
46126,46085,hombre,2.5
46229_AM,4613104,hombre,1.0
03123_AM,46903,hombre,0.25
4623803,4600502,hombre,7.5
1204009,1208201,hombre,50.79775000000001
0308203,0303104,hombre,18.64475
46156,46202,hombre,5.00075
0303101,0312201,hombre,5.0365
4614701,4625010,hombre,15.84925
03095,46048,hombre,16.5
0308201,0301402,hombre,1.5
46233,46193,hombre,14.040999999999999
0304702,0305905,hombre,2.75
46169,1212601,hombre,4.296749999999999
46132,46231_AM,hombre,22.5
0309907,03070,hombre,3.0
46080_AM,46032,hombre,1.25
4607801,46074,hombre,110.37800000000001
46139,4625019,hombre,10.3485
4623503,46145,hombre,10.681000000000001
46022_AM,46139,hombre,16.169249999999998
46197_AM,46085,hombre,17.099249999999998
03077,0305001,hombre,1.7085
0305301,0301803,hombre,4.25
0300908,0305002,hombre,7.66525
4607002,1203201,mujer,1.0
4614702,4624402,mujer,18.49875
46150_AM,0304102,hombre,1.0
4624404,4625004,mujer,247.76225000000002
46054,46145,hombre,7.759
46176,12140_AM,hombre,1.778
03028_AM,4625006,mujer,2.7815000000000003
46150_AM,4625007,hombre,3.7424999999999997
4613104,46135,hombre,4.4825
1204007,46094,hombre,3.598
4607002,46213,hombre,12.411249999999999
12138,1204009,hombre,26.750749999999996
46105,4625011,mujer,48.77025
46177_AM,4625006,hombre,122.47750000000002
12011_AM,1204006,hombre,36.56525
4623502,4625010,mujer,91.3545
0306507,0304702,mujer,52.731
4622007,12089,mujer,4.17
0304901,0301404,mujer,9.81125
46205,12136,mujer,2.307
0301401,0306503,mujer,136.01875
46256,46256,mujer,4760.776499999999
0309002,0311901,hombre,937.1794999999998
4615901,12104,mujer,8.8185
0303103,03096,hombre,2.217
4625019,4620401,hombre,8.142
0312202,0301401,hombre,305.51975
46176,46021,hombre,22.0295
03043,0301404,mujer,25.947
46127_AM,46173_AM,mujer,7.1715
0300906,0301401,hombre,14.164750000000002
0301404,0306502,hombre,214.84775
0301408,0313302,mujer,47.61375
0304702,4613102,hombre,22.27025
0305002,0309902,mujer,0.25
46084_AM,46231_AM,mujer,2.5
46032,1203204,mujer,1.25
1208402,12128_AM,mujer,61.354749999999996
03093,0309002,mujer,43.78625000000002
4623501,4608302,mujer,8.461500000000001
4601702,46218_AM,mujer,1.25
46060,46135,mujer,6.29075
4617101,46110,mujer,11.657499999999999
1200502,1203202,mujer,12.25
1213501,1208202,mujer,40.5
0305904,0312102,mujer,11.7785
0306304,03011,mujer,17.82275
12128_AM,1204001,mujer,20.5
03058,0301401,mujer,19.279
4625015,4613103,mujer,2.5
46055_AM,46200_AM,mujer,22.355249999999998
46160_AM,4601705,mujer,87.69925
1213503,12021,mujer,178.04774999999998
4603103,4613102,mujer,2.0
0309904,03005_AM,mujer,161.78275000000002
0309002,0303101,mujer,20.03875
4625007,46203_AM,mujer,7.36825
03035_AM,0303101,mujer,43.018499999999996
03138,0307101,mujer,11.86575
1213504,46134,mujer,4.75
4617101,4622003_AD,mujer,3.503
12033_AM,1204001,mujer,25.65225
4613103,4625012,mujer,11.03875
46042,46063_AM,mujer,1.75
1204005,4625007,mujer,9.02375
46093,4608302,mujer,2.25
0309002,0306302,mujer,8.912749999999999
0312203,4618401,mujer,3.0
4623501,46116,mujer,6.4285
46128_AM,4625009,mujer,4.63375
46085,46111,hombre,20.717750000000002
46157,4613105,hombre,0.5
4601902,4601703,hombre,47.688250000000004
03024,0312203,hombre,15.09375
46098,46193,hombre,1.95
46135,46077,hombre,17.479750000000003
46008,46217_AM,hombre,1.25
4625011,46249,hombre,14.008750000000001
46022_AM,4614701,hombre,6.51825
03055,03077,hombre,3.25
0304102,0308201,hombre,50.672000000000004
03074_AM,0303103,hombre,3.40925
46233,4607801,hombre,2.5
4625015,4623502,hombre,18.46025
03092_AM,0300901,hombre,207.20125000000002
46058_AM,12031,hombre,4.0
0306507,0301802,hombre,13.0795
0306502,0309902,hombre,13.240749999999998
0309903,0313302,hombre,25.191999999999997
46228,46260,hombre,4.75
03011,0313902,hombre,51.568
12140_AM,46106_AM,hombre,61.491499999999995
4625001,0301408,hombre,4.43375
4624402,46109,hombre,20.255
03005_AM,0301408,hombre,79.92524999999999
0301401,0309903,hombre,12.37675
03092_AM,4625008,hombre,2.085
4613104,4625011,hombre,21.391250000000003
0309001,0312102,hombre,7.437250000000001
46165,4601701,mujer,11.0055
4607002,46260,mujer,67.28399999999999
4625013,03095,mujer,3.22775
0301402,03048,mujer,9.46025
46034,46186,hombre,0.25
03081,03069,hombre,5.25
4623503,4601702,hombre,23.31475
46067_AM,4625013,hombre,8.0
0301405,0306507,mujer,595.0809999999999
0306507,0313303,hombre,336.3979999999999
0306503,03076,hombre,60.46275
12011_AM,46202,hombre,6.390750000000001
4625008,46011_AM,hombre,32.58275
46193,4625005,mujer,115.11275000000003
4625015,4607802,hombre,613.12425
0306507,0306502,hombre,13452.018749999997
4613102,4608304,mujer,19.597750000000005
46223,4625019,hombre,2378.2405
0309904,03109,mujer,171.89375
0306504,03013_AM,mujer,18.002750000000002
03058,0306507,hombre,189.40774999999996
46179,4625009,mujer,5.5605
46229_AM,46186,hombre,6.304
46029,46177_AM,hombre,5.2995
46207,4624403,hombre,14.440249999999999
0306504,03070,hombre,7.95475
0306504,46214_AM,hombre,1.611
0306503,0301902,hombre,47.767250000000004
0313303,0301407,hombre,26.726249999999993
1212602,4622007,hombre,42.225249999999996
46258,4625010,mujer,14.590000000000002
4625015,4625011,hombre,1803.3249999999998
46102,0301401,mujer,1.6337499999999998
46145,46168_AM,mujer,5.81325
0306507,12072_AM,mujer,0.52975
4625005,46016_AM,mujer,6.621250000000001
03140,0310401,mujer,22.354000000000003
46186,46035,mujer,79.51224999999998
4622007,12104,mujer,68.58724999999997
46178,4625014,mujer,54.748749999999994
46193,46156,mujer,1.75
46089_AM,1204006,mujer,0.75
46077,0301903,mujer,0.25
46233,46054,mujer,19.75
46011_AM,4625018,mujer,14.53325
4618402,4622005_AD,mujer,3.058
46098,46257,mujer,6.75
4622006,46089_AM,mujer,3.75
46039,4601901,mujer,1.25
46105,46084_AM,mujer,6.0
46237,4624801,mujer,2.0
0307902,0300907,mujer,30.0
4625013,0308202,mujer,2.5002500000000003
0304901,0301405,mujer,6.5
46110,46207,mujer,32.4315
4625002,1200502,mujer,6.83575
12080_AM,12034_AM,mujer,49.6655
4624404,46191,mujer,5.25
46166,4625018,mujer,29.407
0313901,0306303,mujer,4.0
12011_AM,1204004,mujer,21.364750000000004
4625013,12089,mujer,3.2465
0305301,4625011,mujer,0.25
03048,0302101,mujer,0.5
0306601,03043,mujer,12.67525
4620401,46126,mujer,43.4915
4600502,4625018,mujer,41.713499999999996
4603103,46014,mujer,3.25
46205,1204005,mujer,9.168
4623801,03028_AM,mujer,2.0
46237,4625009,mujer,44.68175
0312202,03128,mujer,1.7455
46197_AM,4601902,mujer,20.15475
0300908,4613104,mujer,10.657
12012_AM,46205,mujer,22.674
46013,46060,mujer,8.21125
